header,type,class,mechanism,group,snp,Can be confirmed,Cluster_ID,Cluster_other_groups,Cluster_classes
MEG_3540|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10686|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10687|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10688|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10689|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10690|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10691|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10692|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10693|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10694|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10695|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10696|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10697|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10698|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10699|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10700|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10701|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10702|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10703|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10704|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10705|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10706|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10707|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10708|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10709|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10710|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10711|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10712|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10713|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10714|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10715|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10716|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10717|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10718|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10719|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10720|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10721|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10722|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10723|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10724|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10725|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10726|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10727|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10728|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10729|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10730|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10731|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10732|Drugs|betalactams|Class_A_betalactamases|OKP,Drugs,betalactams,Class A betalactamases,OKP,,,0,AAK; LEN; OHIO; OXA; SHV,betalactams
MEG_10733|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10734|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10735|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10736|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10737|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10738|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10739|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10740|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10741|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10742|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10743|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10744|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10745|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10746|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10747|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10748|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10749|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10750|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10751|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10752|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10753|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10754|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10755|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10756|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10757|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10758|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10759|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10760|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10761|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10762|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10763|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10764|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10765|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10766|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10767|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10768|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10769|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10770|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10771|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10772|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10773|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10774|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10775|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10776|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10777|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10778|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10779|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10780|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10781|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10782|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10783|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10784|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10785|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10786|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10787|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10788|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10789|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10790|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10791|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10792|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10793|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10794|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10795|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10796|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10797|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10798|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10799|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10800|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10801|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10802|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10803|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10804|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10805|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10806|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10807|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10808|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10809|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10810|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10811|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10812|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10813|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10814|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10815|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10816|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10817|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10818|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10819|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10820|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10821|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10822|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10823|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10824|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10825|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10826|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10827|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10828|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10829|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10830|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10831|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10832|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10833|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10834|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10835|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10836|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10837|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10838|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10839|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10840|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10841|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_10842|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
